text,labels
#ferguson People of Ferguson should follow through with their lawyers - cooperate with the investigation . a prayer for your lost young man.,0
“@thePHAmemonster: it is definitely worth noting that the president hasn't released a statement about whats happening in #ferguson.” Hmm,0
Why hasn't president Obama addressed the obvious problems in #Ferguson? We need action for our victims & justice!,0
#Ferguson is a majority black town with a majority white local government & police department. This is why you have to vote! #voteordie,0
Please sign and share this petition https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct … #Ferguson,0
"Mr. President what about the civil unrest in your own nation, we got our own 99 problems killing black males is number 1 #Ferguson",0
Sign the petition. Educate yourself. Spread the word. #MikeBrown #Ferguson @marclamonthillpic.twitter.com/1Asq7jSgpe,0
Lets start a petition that mandates police officers have a body camera on at all times during a shift. #Ferguson,0
I hope @TheRevAl inspires #Ferguson residents to get to the poll in November. Take that anger into the voting booth and take it out on GOP.,0
Help @OpFerguson demand #JusticeForMikeBrown please share & sign this @WhiteHouse Petition #OpFerguson #Ferguson https://petitions.whitehouse.gov/petition/issue-statement-killings-mike-brown-john-crawford-and-jeremy-lake-and-demand-congressional-action/6kbxSPJd …,0
Dear President Obama: please address the use of paramilitary force in #Ferguson before addressing the passing of a celebrity. Thanks.,0
@BarackObama @NancyPelosi Stand with #Ferguson. I elected you to stand-up for PoC & minorities. Why is the media barred? #NoMoreKilling,0
Angry citizens in #Ferguson and across our countries have to not only register but nurture candidates in their communities and vote em in,0
I voted for the president but when his vacation is over he needs to stop by #Ferguson before he settles back in. #MichaelBrown@AP@BET@msnbc,0
@BarackObama can tweet about Robin Williams but not about what's happening in #ferguson,0
"Instead of rioting and burning, those Folk in #Ferguson need to vote...70% Black!",0
Folks want the POTUS to speak on #Ferguson? Here's the thing: the Governor hasn't even spoken on it yet. President can't jump him.,0
"If you care, if you want justice in #Ferguson, sign this petition. #MikeBrown #JusticeForMikeBrown #StLouisRiots http://www.change.org/petitions/robert-p-mcculloch-prosecute-the-officer-who-unlawfully-shot-and-killed-18-year-old-michael-brown?share_id=dlCJTclqzB&utm_campaign=share_button_action_box&utm_medium=facebook&utm_source=share_petition#…",0
Sign the petition. Educate yourself. Spread the word. #MikeBrown #Ferguson @donlemonpic.twitter.com/kA35kE9NW6,0
Sign the petition. Educate yourself. Spread the word. #MikeBrown #Ferguson @AntonioFrenchpic.twitter.com/N9r2eNe5Uq,0
"A small step towards police accountability, sign this petition! https://petitions.whitehouse.gov/petition/require-officer-involved-shootings-statistics-be-made-public/rbWVm3Tb … #Ferguson",0
Dear President @BarackObama I Loved Robin Williams Too. Can You Now Please Speak Out About Michael Brown Being Shot & Police? #Ferguson,0
"Y'all president still black tho, or nah?! "" @TheAnonMessage: Reminder: #Obama still hasn't made a statement on #Ferguson.""",0
Where is my president right now? #Ferguson,0
Dear President @BarackObama Speak Out :The Michael Brown Shooting & The Police Response In #Ferguson @WhiteHousepic.twitter.com/wTSvD0q7Qu,0
@NBCNightlyNews @ArponBasu has the President commented on mike brown or #Ferguson yet?,0
"That police haven't interviewed eye witnesses is infuriating. But also, don't talk to police if u are a witness. Sign a statement #Ferguson",0
"#Ferguson etc. "" @ShaunKing: 34,936 signatures and counting in our petition for a smarter form of justice. SIGN UP https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …""",0
"I can't lie, I'm thinking the President should say something regarding #Ferguson. It's clearly get out of control",0
Sign this petition demanding #FergusonPolice #Accountability for the death of an unarmed black teen. #Ferguson http://act.colorofchange.org/sign/mike_brown/?sp_ref=52281832.176.8892.o.1.3&referring_akid=.1827327.9CQyob&source=c2c …,0
""" @ShaunKing: SIGN UP https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …"" we have a voice, we have power, we will be heard. Use your voice & join the movement #Ferguson",0
Petition for change. It takes less than a minute. #Ferguson #NoJusticeNoPeace https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …,0
it's not enough to just retweet it. sign it. #StopPoliceBrutality #Ferguson #MikeBrown https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …,0
"Sign @ShaunKing’s petition, it only takes a second. #Justice4MikeBrown #MikeBrown https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct … #Ferguson",0
@scrogginsdesign Where the hell is US Rep. @LacyClayMO1? It is an election yr. #Ferguson needs to see you. #MikeBrown,0
@BarackObama ; R U Serious-You can Tweet About What's Trending(Hollywood) Ignore #Ferguson- Enjoy Your Shrimp Cocktail In Martha's Vineyard-,1
@DeionSanders please sign and RT. We can no longer allow unarmed citizens to be executed #Ferguson #RIPMikeBrown https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …,0
Stay safe tonight #Ferguson - and tomorrow make sure you AND your neighbors are registered to vote in November: http://www.sos.mo.gov/elections/voterlookup/ …,0
@BarackObama why are the events in #Ferguson being let to carry on in this seriously flawed way? Pls STOP this.,0
RT @ShaunKing Our 5 policy suggestions would have changed everything https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct … via @change #PoliceBrutality #Ferguson,0
"If you're outraged by #Ferguson, fucking vote like your life depends on it because it damn well might! #LegislationNotInvestigation",0
@AntonioFrench White House Petition On Police Violence (Mentions Mike Brown) - SIGN HERE https://petitions.whitehouse.gov/petition/issue-statement-killings-mike-brown-john-crawford-and-jeremy-lake-and-demand-congressional-action/6kbxSPJd … #ferguson #uniteblue #p2,0
Does our President not realize the severity in #Ferguson or will he wait for someone else to be killed to send help to those people? #Obama,0
@PostRacialMyAss #Ferguson is 67% black and its police force is 94% white no SB mems few offs. U dont vote this is what you get. KISS MY ASS,0
"Beautiful statement from the President earlier on passing of Robin Williams. I'd like to hear from him on police action in #Ferguson, now.",0
Shit like #Ferguson makes me want to join the police force. Affect change from within.,0
"What? ""@InsurgentLove: President Obama fire #Ferguson PD immediately and replace them with Federal officers. Ferguson cops must be removed!”",0
"Every person in #Ferguson and the greater St. Louis area, register and VOTE! You need city officials who represent and serve your community.",0
@playboystudG4L its a human right issue not political stay 2 unify not divide #Ferguson vote in nov please change,0
Take notes: #Ferguson is another example of why local elections count! Young people pay attention! #vote,0
Petition To #PBO Enact New Fed Laws to Protect Citizens from Police Violence & Misconduct http://chn.ge/1rn0ig0 #Ferguson @MrMilitantNegro,0
@Max_Dolla_Sign #Ferguson pic.twitter.com/JnPFQ1uLe4,0
Fuck the police. It'd be nice if the president would address this situation #ferguson #mikebrown http://instagram.com/p/rlX4ppmvkr/,0
C'mon President Obama.. Where is the statement about the #Ferguson Police scandal?,0
All this hatred & animosity & disrespect Republicans have shown the President has flowed into the small minds of racists #Ferguson #Vote,0
#NoBlackPowerIsWhen... 64% of #Ferguson is Black yet 94% is Police Force and City Council! #WiseUp #RiseUp #BlackUp and #VOTE,0
"@TheSwissKim How many blacks are in gov't, police dept? etc. We need to vote; however, we need quality/qualified ppl to run #Ferguson",0
Rubber bullets in #Ferguson All you can do from where you sit is sign and pass along. https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …,0
"This is happening right now, in our country.. I been wondering why our President has not addressed #Ferguson @stereowilliams",0
So where is President Obama's statement on #Ferguson and Mike Brown's murder?,0
In 1963 President Kennedy sent troops 2 protect protesters from Birmingham police. What will President Obama will do 4 #Ferguson protesters?,1
I signed. RT @momodamermaid: it's not enough to just retweet it. sign it. #StopPoliceBrutality #Ferguson #MikeBrown https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct …,0
@elliquinn tell Congress to get to work and PASS a law so the pres ca. Sig. It into law! #Ferguson,0
"Stop the violence, sign the petition, join the movement, invite others #MikeBrown #Ferguson #PoliceBrutality #racism http://5ActionItems.com",0
Why hasn't the President said anything about #Ferguson ? People need to know you care about us and not just foreign policies.,0
"If you are not interested in your political situation and decide not to get up, get out, and #vote, what do you end up with? #Ferguson",0
“@JrichAlmighty: President ain't got nothin to say about #Ferguson ?” Nope that ain't nothing to do with him .. Local govt can handle it,0
"Exactly RT @Susie__QZ: I do think some acknowledgment by the president on certain issues, like what's happening in #Ferguson, is important.",0
"Before we hear anything from President Obama about what's going on in #Ferguson, we need to hear from the governor and their local officials",0
@TerraLopezSC could use ur voice to make #MikeBrown 's killing in #Ferguson known. There is a petition http://wh.gov/luUTK too <3 Thanx,0
"@BarackObama sir, you are really going to ignore #Ferguson right now? We didn't vote for you for this...",0
Sign the petition. Educate yourself. Spread the word. #MikeBrown #Ferguson @WesleyLowerypic.twitter.com/XJMWUrCiTO,0
“@NavyDad0007: RT @MrMilitantNegro: Tuesday Truth #MikeBrown #Ferguson https://twitter.com/MrMilitantNegro/status/499321562919485441/photo/1pic.twitter.com/Lrcryvdp4W ” Attention POTUS @BarackObama pls review.,0
You Can Help- Petition To #PBO Enact New Fed Laws to Protect Citizens from Police Violence & Misconduct http://chn.ge/1rn0ig0 #Ferguson,0
@Fanaticuss #Ferguson at this point nothing is going to be achieved through protest. Vote if you want influence.,0
It would be dope if the President went to #Ferguson and spoke to the people.,0
RT @momodamermaid: it's not enough to just retweet it. sign it. #StopPoliceBrutality #Ferguson #MikeBrown https://www.change.org/petitions/president-barack-obama-please-enact-new-federal-laws-to-protect-citizens-from-police-violence-and-misconduct … …,0
Please enact new Federal laws to protect citizens from police violence: http://flip.it/MeZFf #petition #ferguson,0
@nealcarter voting isn't going to help...have to start funding politicians when they run in elections...damn their political party #Ferguson,0
Dropping the ball big time President @BarackObama on this crisis in #Ferguson Losing some credibility with this,0
#DMV MT @jessicalbyrd: Join us for a #DC community moment of silence and vigil on Thursday. #Ferguson #NMOS14pic.twitter.com/PyIPhGTklu,0
Ppl of Faith SIgn up 4 #LiveFree Sabbath to let voice be heard Check out PSA http://bit.ly/1mG14lu #Vote #Ferguson pic.twitter.com/BIYJcMwIU0,0
@WarrynCampbell #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/nTtCBATsl0,0
"Join the movement #dontshootMO #ferguson & tonight at Christ the King UCC, 1370 Old Halls Ferry for a Call to Action pic.twitter.com/PIJxThXiHK",0
. @MoneyLynch Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
Take action! Join @ulypstl & @realwomenlead tomorrow @6pm for a community organizing discussion http://on.fb.me/1p1XKFJ #Ferguson #MikeBrown,0
@AWhizKid21 join us Tuesday night at 7pm for a community action meeting at Christ the King UCC Church. #Ferguson,0
@PastorDBMorton #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/2os9Cv85O0,0
@gregmurrayjr #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/To2PZDmnQ8,0
. @InsideSeattle Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
RT @RocknLox: Come out to the #NMOS14 in DC 8/14 @7 PM in Malcolm X Park. Stand with #Ferguson,0
"2night at 7pm please join me & @StlClergy leaders at a Call to Action Rally at Christ the King UCC (11370 Old Halls Ferry, 63033) #ferguson",0
@PastorTJMcBride @TOPCHURCHLIVE #AllLivesMatter Join #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/9tosaiXHGp,0
. @DangeRussWilson Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
This is painful -- join us for a DC community moment of silence and vigil on Thursday. #Ferguson #NMOS14pic.twitter.com/nq6GV3BlJl,0
@NationalBar President @PamelaMeanesNBA & members host a phone Town Hall at 7 pm EST today to discuss tragedies in #Ferguson & Staten Island,0
. @MichelleKIRO7 Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
@BishopNoelJones #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/a75CtB3wlu,0
""" @ConcordTrinity Join us Wednesday for a time of fasting and prayer. #Ferguson #PrayforSTL"" You literally could do nothing less than that.",0
@ImEricaCampbell #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/sSeoLqmbvW,0
"Join the #NMOS14 on Thursday to honor victims of police violence, in solidarity with #Ferguson. #NYC event info here: http://on.fb.me/1pp1MbH",0
. @jennihogan Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
"2night at 7pm please join me & @StlClergy leaders at a Call to Action Rally at Christ the King UCC (11370 Old Halls Ferry, 63033) #ferguson",0
. @TheSeaLesbian Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
. @SeattleMamaDoc Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
Tonight at 7pm join @StlClergy leaders & Gov. Nixon at a Call to Action Rally at Christ the King UCC(11370 Old Halls Ferry) #Ferguson Pls RT,0
Join us Wednesday for a time of fasting and prayer. #Ferguson #PrayforSTL http://conta.cc/Y22qSd,0
Tonight at 7pm please join @StlClergy leaders & Gov. Nixon at a Call to Action Rally at Christ the King UCC(11370 Old Halls Ferry) #Ferguson,0
@Lecrae Sign up for #LiveFree Sabbath 8/15-8/17 #Preach #Pray #Act hope & solutions to our community #Ferguson pic.twitter.com/UtjQWO3JFH,0
Join us Chicago in the #NMOS14 Thursday. 6 pm. Daley Center #Ferguson #MikeBrown https://www.facebook.com/events/358420444311713/ …,0
#DMV MT @jessicalbyrd: Join us for a #DC community moment of silence and vigil on Thursday. #Ferguson #NMOS14pic.twitter.com/PyIPhGTklu,0
Ppl of Faith SIgn up 4 #LiveFree Sabbath to let voice be heard Check out PSA http://bit.ly/1mG14lu #Vote #Ferguson pic.twitter.com/BIYJcMwIU0,0
@WarrynCampbell #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/nTtCBATsl0,0
"Join the movement #dontshootMO #ferguson & tonight at Christ the King UCC, 1370 Old Halls Ferry for a Call to Action pic.twitter.com/PIJxThXiHK",0
. @MoneyLynch Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
Take action! Join @ulypstl & @realwomenlead tomorrow @6pm for a community organizing discussion http://on.fb.me/1p1XKFJ #Ferguson #MikeBrown,0
@AWhizKid21 join us Tuesday night at 7pm for a community action meeting at Christ the King UCC Church. #Ferguson,0
@PastorDBMorton #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/2os9Cv85O0,0
@gregmurrayjr #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/To2PZDmnQ8,0
. @InsideSeattle Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
RT @RocknLox: Come out to the #NMOS14 in DC 8/14 @7 PM in Malcolm X Park. Stand with #Ferguson,0
"2night at 7pm please join me & @StlClergy leaders at a Call to Action Rally at Christ the King UCC (11370 Old Halls Ferry, 63033) #ferguson",0
@PastorTJMcBride @TOPCHURCHLIVE #AllLivesMatter Join #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/9tosaiXHGp,0
. @DangeRussWilson Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
This is painful -- join us for a DC community moment of silence and vigil on Thursday. #Ferguson #NMOS14pic.twitter.com/nq6GV3BlJl,0
@NationalBar President @PamelaMeanesNBA & members host a phone Town Hall at 7 pm EST today to discuss tragedies in #Ferguson & Staten Island,0
. @MichelleKIRO7 Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
@BishopNoelJones #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/a75CtB3wlu,0
""" @ConcordTrinity Join us Wednesday for a time of fasting and prayer. #Ferguson #PrayforSTL"" You literally could do nothing less than that.",0
@ImEricaCampbell #AllLivesMatter Sign up for #LiveFree Sabbath & #Preach #Pray #Act to end violence #Ferguson pic.twitter.com/sSeoLqmbvW,0
"Join the #NMOS14 on Thursday to honor victims of police violence, in solidarity with #Ferguson. #NYC event info here: http://on.fb.me/1pp1MbH",0
. @jennihogan Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
"2night at 7pm please join me & @StlClergy leaders at a Call to Action Rally at Christ the King UCC (11370 Old Halls Ferry, 63033) #ferguson",0
. @TheSeaLesbian Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
. @SeattleMamaDoc Vigil to honor victims of police brutality on Thursday hosted by @QABaptistChurch https://m.facebook.com/events/348282328662642 … #Ferguson Pls RT,0
Tonight at 7pm join @StlClergy leaders & Gov. Nixon at a Call to Action Rally at Christ the King UCC(11370 Old Halls Ferry) #Ferguson Pls RT,0
Anyone in #dc know of any march/solidarity move to stand with #Ferguson? #FergusonShooting #MichaelBrown,0
Join us Wednesday for a time of fasting and prayer. #Ferguson #PrayforSTL http://conta.cc/Y22qSd,0
Tonight at 7pm please join @StlClergy leaders & Gov. Nixon at a Call to Action Rally at Christ the King UCC(11370 Old Halls Ferry) #Ferguson,0
@Lecrae Sign up for #LiveFree Sabbath 8/15-8/17 #Preach #Pray #Act hope & solutions to our community #Ferguson pic.twitter.com/UtjQWO3JFH,0
Join us Chicago in the #NMOS14 Thursday. 6 pm. Daley Center #Ferguson #MikeBrown https://www.facebook.com/events/358420444311713/ …,0
"Every one of us, talkin 2 my white pepo, should be outraged when we learn of people murdered like #AhmaudArbery &amp; #BreonnaTaylor
Read their stories, share, n call on elected officials to get justice for this young woman 
#StandWithBre #BreonnaTaylor 
#Justice4Breonna #Breonna https://t.co/nOjo5VAVNP",0
there shoud never have been a national outcry for people in power do their job #BlackLivesMatter https://t.co/qtKgckPwuw,0
.@Kaepernick7 #WiliiamGreen should be here. He was shot 7 times by a @PGPDNews Cop while handcuffed with a seatbelt.His family need the community &amp; Village help with the burial and other financial obligations.Please DONATE and/or  share! #BlackLivesMatter  https://t.co/fw6nGuY6BY,0
"URGENT: Sign and share the @cbusfreedom petition demanding that @MayorGinther #DropTheCharges against the two peaceful Black protestors arrested at the Columbus, OH MLK Jr. Day Breakfast: https://t.co/w6aI6uWolQ #BlackLivesMatter #Justice4Julius https://t.co/lvOcP54AAX",0
"@ayyy_vuh If you can’t protest, then please sign petitions! Here’s a google doc with +200 listed! Don’t get overwhelmed, imagine the families that haven’t received justice. #BlackLivesMatter 

https://t.co/do5gVvxps4",0
This is why I can’t vote for a democratic candidate who doesn’t have a plan to address the police brutality and institutional racism. It’s gotta be @ewarren for me. Biden “both sides” the issue and Bernie is not impressive. #BlackLivesMatter https://t.co/auMFsmUrPq,0
"Please sign and share our petition demanding that @MayorGinther #DropTheCharges against the two peaceful Black protestors arrested at the Columbus, OH MLK Jr. Day Breakfast. You do NOT need to live in Columbus to sign! https://t.co/2jP6tE9l2z
#BlackLivesMatter #Justice4Julius",0
"@_SJPeace_ Fucking FIRE these cops immediately!! 

The police r terrorists in America. 

#BlackLivesMatter",1
He really messed up. There's no way out of this. If anyone gives him their vote after this..... Idk what to tell you. You don't care about the #BlackLivesMatter movement if you're giving #PeteButtigieg your vote. https://t.co/ifLx7WyfxF,1
"@tylergarret2 @MarcSterling3 @SSWorks @alaw202 @HillTVLive #Buttigieg’s problems respecting #BlackLivesMatter #BLM
https://t.co/M6SXZ5g2Ae",1
"@thedailybeast He made fun of Michael J Fox, made fun of #EricGarner not being able to breathe, made fun of Ruth Bader Ginsburg’s cancer. So to me this is so disgusting and everything that’s wrong with @realDonaldTrump #ImpeachedForever #MedalOfFreedom",1
If only President of the US rolled into #Ferguson and DEMANDED more than a wrist slap for ALL cops who kill unarmed citizens.,1
I don't understand how anyone in the #Ferguson PD is still carrying a gun. Lay them all down. Do the right thing. Join your own community.,1
"No, @BarackObama you are NOT the President of Black America, but that doesn't mean that you should ignore us. #Ferguson #MikeBrown",1
Someone should do time for letting them walk free for two months despite them having had the video all this time. #BlackLivesMatter https://t.co/LNOPawxaYe,1
Anyone in #dc know of any march/solidarity move to stand with #Ferguson? #FergusonShooting #MichaelBrown,1
"Residents of Uniontown since then have been voicing their opposition over these actions as #environmentalracism considering that 88% of the city is African American. #39CSustain #BlackLivesMatter 
3/11",1
@TuckerCarlson your bigotry knows no bounds. You cannot call the #BlackLivesMatter a group of thugs and then praise the protesters now. You sir are a joke,1
@SusanStJames3 You’re an idiot. They wear riot gear when we protest them for killing us. How quickly you change your tune! #BlackLivesMatter,1
White men trading in black votes. WTF? @PeteButtigieg @JoeBiden and @TomSteyer stop trading black lives for power. #BlackLivesMatter #DemDebates #NHDebate https://t.co/XCT0nRSVNR,1
"Because the coverage is not nearly what it should be, I just learned about the travesty the Louisville PD committed in the apartment of #BreonnaTaylor. I will #SayHerName so that justice can truly be equitable. 

We HAVE to be better than this America.",1
"@savoie_kristy @hannahalevyy Yeah, I want to see black brothers roam the streets with open carry rifles and shot guns. Let's see how quickly #WhiteSupremacists call the police. #BlackLivesMatter",1
@PeteButtigieg .@PeteButtigieg does *not* believe that #BlackLivesMatter. Gross opportunist. 🤢🤢🤢 https://t.co/yXZ6OabjaP,1
"#FaithFamily📰
WHERE ARE THE AHMAD RASHAD JOURNALISTS
TRAINED &amp; READY TO INTERVIEW OUR SPORTS STARS, CELEBRITIES, PASTORS, CHURCHES &amp; GET OUR #BlackLivesMatter© NEWS?
ATHLETES, HIRE THEM TO PUBLISH STORIES!
~GET OUR NEWS OUT! #TeamUp @NFL @NBA @NABJ @NAHJ @AP @nytimes #BLMLawsuit",1
"@ladd_sarah @courierjournal What took so long. 🤔
#BreonnaTaylor",1
"@JoshuaPotash Truth. We need to take a closer look at exactly who these ppl are.
Are any of them off duty law enforcement?

#BlackLivesMatter 

If these crowds were Black Americans, the national guard wld be there making arrests.
Who are these cretins?
We need to know.
#trumpgenocide
#Genocide",1
@TrapWayans @jston8 @AJEnglish Don't put one life above another. #AllLivesMatter not just #BlackLivesMatter,1
Hilton Hotel To Host Neo-Confederate Group Conference On Last Day Of Black History Month @HiltonHotels @HiltonHonors would you let #BlackLivesMatter have their meeting there? Would you? @Reuters @AP @#RaleighNC DO BETTER!  https://t.co/vWKT9rOiFp,1
@PalMissionUK https://t.co/bjqjAfxhkg “this is what #ClubFitness think of their African American members and their Communities! #Trumpspeech #ImpeachmentTrial  #JusticeForJohnnyDepp #SaturdayMorning #KobeTribute @CNN @MSNBC #BooHillary #VoteThemOut2020 #Caturday @ClubFitness #Ferguson,1
"@androphiles Bot reporting in: John Lewis thanked police officers, after they beat him up. He SHAMES the entire #BLM which have killed countless innocent lives. He has not stood up for those deaths. He turns a blind eye to Biden's own racism. Thoughts and prayers for your brain and straw.",1
Any body down to counter protest a #FreedomRally with a #BlackLivesMatter protest directly across the street and see how the police deal with that???,1
No justice no peace. #blacklivesmatter https://t.co/WnfC9ocTYt,2
@SBANYPD He wasn't resisting arrest you twisted freaks! What the hell makes you think you have the right to treat Americans like this? And over petty crap too! Clearly the #abolishthepolice people are on to something.,1
Selena not posting anything about Ahmaud Arbery death really just shows when she said she does not pick sides and she said she don’t care about #BlackLivesMatter it was all true and has not changed. Don’t be racist people,1
@KathleenSoprano Please remove #BLM from your Twitter bio.,1
@OwenBFC1 @sunlessdisaster You'd have better comeback if you stanned #ericharris,1
@kat__stafford @RashidaTlaib Who got killed?  Why don't you worry about black on black crime and save a bunch of lives? #blacklivesmatter,1
"@nytimes your editorial board didn’t do due dilligence. Falsely convicting a man, refusing to let him attend his moms funeral then using it as a campaigning point is disgusting.

She a republican dressed in blue. 
#BlackLivesMatter https://t.co/lpim8dWwiS",1
@Moha21313 @BotPutins @basil_ireton #BlackLivesMatter they should join the Yellow Vests,1
@ThomasSowell So are you saying #BlackLivesMatter?,1
".@justice4mark to have a #RacistInChief to have control and to be the one to talk up for #BlackLivesMatter .

And @GreatBritain want to know why black British people are not getting any were. 

@Tyson_Fury #TysonFury please mate don't be fooled by this circle that are linked",1
@thehill Stop arresting 6 year olds #BlackLivesMatter,1
#HipHopEd #BlackLivesMatter Black Lives Matter Action Week @chrisemdin @NYCSchools https://t.co/8DMbS0ffXI,2
why isn't #BLM worried about police power?,1
@NBCNews It's still happening-#BlackLivesMatter,1
"This one needs our attention 👇

@maddow @lawrence @RobinRoberts @MSNBC @CNN @ABC 

#BreonnaTaylor https://t.co/OnPV2ivhta",1
#BLM #BrokenJusticeSystem  #USPrisonReform #AmericanJustice #prisoners_need_help #prison #PrisonReform #kimkardarshian #KimK #KimWest #SaveThemKim #Fame4Good #Celebrities,1
@nick_thompson8 @MSHSL #blacklivesmatter,1
@MsPackyetti @ClintSmithIII @LMPD #BreonnaTaylor 😥,1
"To everyone rallying in #Ferguson, don't stop. The bus boycotts last almost 400 days and change was made. Consistency is key.",1
It's not just #Ferguson cops. We can march against police in EVERY community,1
Kanye was brave enough to call out Bush on live TV? Clippers & Warriors would boycott Donald Sterling? How about head to #Ferguson now?,1
"If you call yourself a Patriot, you should join in solidarity with the protesters in #Ferguson. Our fellow Americans are under siege.",1
"#Ferguson Revolution is the blood of life, it is the spirit of humanity, turn off the television and join a movement.""",1
#MarchOnFerguson. Idea: need to organize to duplicate Selma '65. Travel to/Meet up/march with civil disobedience. #mikebrown #ferguson,1
I vote we over run the streets of #Ferguson anybody who's down but far away let's travel there and seek justice,1
"#Ferguson: Keep protesting, marching, recording. We see you.",1
"Stay strong #Ferguson. March, get into the street. Fight them in the courts. That is where the battle is won. Justice for #MikeBrown",1
"We must show the people how voting has become a facade because all politicians are slaves to capitalist interests."" #Ferguson #MikeBrown",1
"#Ferguson take what is yours, burn the fucken elites, they stole everything anyways. dumb ass white people, join the revolution",1
"#Ferguson boycott local business, make those in charge lose money , and things will change, CRM was achieved because ppl lost money.",1
"How about we come together and do some Financial boycotting, to a lot of these businesses that survive off our money? #Ferguson",1
I'm close to calling for a general economic boycott of #stlouis county is response to PD conduct. #OpFerguson #Ferguson #MikeBrown,1
#MarchOnFerguson…. #FergusonToJefferaonCityMarch! Take it to the state capitol!!! Organize! #mikebrown #ferguson,1
Protest in ur city ppl! We don't hav 2 go 2 Ferguson 2 mak our voices heard. Who wants to march in #DC? #Ferguson #JusticeForMikeBrown,1
"Get up, Stand up don't give the fight! - Bob Marley #MikeBrown is marching on... #Ferguson",1
#Ferguson is only 300 miles from Memphis. is anyone heading up there still to join in protest?,1
Co-sign RT @HatchHarkness: saddens me watchin these vids in #Ferguson that there arent any white folks out there. everyone needs #Solidarity,1
#Oakland #FTP march in soldiarity with #Ferguson. 8/5 6:00PM. An injury to one is an injury to all. #MikeBrown http://pastebin.com/Qnh0fNjR,1
"I'm trying to march downtown Saturday with my hands up , I think every city and state should #Ferguson #FedUp",1
